condition_id,category,prob,final_outcome,n_fills,source
0x44448b2801a8042d898cf69f857320f3a879948f2ac65672fc896109fed6fd52,onchain_unknown,0.032,0,1,goldsky
0xa678b4ce1c24648aac94c6281324651987fae0d18f6b8fbf74f86de54a08cb00,onchain_unknown,0.75,1,1,goldsky
0x48fcf3224b0274715170bb680ec226e48afbc98625473a68d698e05135a5a694,onchain_unknown,0.72,1,11,goldsky
0x6ce1b35815e88ccd98c9462989464c6d3d9e35cf9447f67039dc7e460e8be91e,onchain_unknown,0.15,0,1,goldsky
0x530502785d43abc8ce0f168ebe57ff783680f12814858f60c6dd4e47cd6e3366,onchain_unknown,0.001,0,2,goldsky
0xf1341afb62df6ed9b22ccb084f6f4f949a2ee51252fcb1cb9fef4de630520058,onchain_unknown,0.001,0,6,goldsky
0x6b2864ce7c330ce50a66d8c36d501eaaa15c0f5980e879dced1803565e8fa29e,onchain_unknown,0.22,0,88,goldsky
0x203747faf27cfbf414d76c3a9f6b77f8f7cb50d690cd2baf27abf54465680624,onchain_unknown,0.001,0,7,goldsky
0xfe8d9d554dc616afb9a574393aa881165b7300e67e306731187e34ab1c41be8b,onchain_unknown,0.74,1,3,goldsky
0xb62544ba43fa5df4f20749309a8e2fbb54184b67e2011d970ced1f09c5eac90e,onchain_unknown,0.68,1,3,goldsky
0x2e1098efecc666fe8126b434b512a1a6ec9b8e26f68727db2837eadced750db3,onchain_unknown,0.0588,0,1,goldsky
0x8941bee7f5c43f5acfc9efa6e511caadda30552e2a71a6b6f74552b736b4b0a5,onchain_unknown,0.54,0,1,goldsky
0xc4d1ce1071de9415bb287455d238f39d63652347011f44369feb90db96d9854a,onchain_unknown,0.999,1,2,goldsky
0x916364792e4aa564f55b1142a6eab9ef86a15bef73c05c805a8f9572ea6a2a3e,onchain_unknown,0.16,0,6,goldsky
0x3b6e28dcff1d4cfed3e169baefd383fb2ac39698d695baaf9eeb73f0e83cd6f0,onchain_unknown,0.003,0,8,goldsky
0x2eae12468ed88b68c153d7dd0b007f2a237e8e28c6ab91d9b938f9d694d43d97,onchain_unknown,0.015,0,28,goldsky
0xbf9d9ee18e7f7ac8946f9c91ab8496dbc4398c32ca396719fb2be3e122179fa5,onchain_unknown,0.0104,0,1,goldsky
0x0a8101be912da2baed5df7c19e9f3a2f318df499f71bf65477e7599ea6f324d1,onchain_unknown,0.35,0,6,goldsky
0xf7c098039d7d841f7079ddb4f7841822fd982b67ed77331c2c59916aa809d018,onchain_unknown,0.01,0,7,goldsky
0x617968f772e76cb862d2a159df0e13266df9bbdb73a2c15e3a94b346ab1b9368,onchain_unknown,0.72,1,6,goldsky
0xda3ff22d8497130a7bb99c35c50a6b480c44f2863c2459bd309d8584fcdbc4f9,onchain_unknown,0.805,1,4,goldsky
0xcc16834548e5b9068abae15e0c64f20eddda49e2ffa30ab4c54a068e86cfe153,onchain_unknown,0.4,0,16,goldsky
0x9d6b7355dd766a33c1068772ceb9b950455113af1ddf96c1b48407160967c495,onchain_unknown,0.81,0,1,goldsky
0xdee78e838c353ca6884cc7e1cd2fe134962b9ee69ca69d241f0be3c02bd22d26,onchain_unknown,0.99,1,1,goldsky
0x89ff7fd3cfe024900e97d8d9b42f6abe985bbd6e759ba9e68758c8fe8571be66,onchain_unknown,0.0198,0,10,goldsky
0x83ef6842535fabe56782c7640509968a34d4aa1746ca88f4b643519849d5df42,onchain_unknown,0.3,0,1,goldsky
0x3dcb4361170a7e933c5c9b13b8c5c87dc12259c197290deebf99066b16652c7c,onchain_unknown,0.15,0,6,goldsky
0x13868b2e3652b3d226fa431be9aef48f1fe4ab34d6aad850eedaa337d15faf81,onchain_unknown,0.129,0,34,goldsky
0x0a0ae022da67d2ea1c2753129b9235293a4c30f03402ac3cfb7de8c92109f5ac,onchain_unknown,0.57,0,5,goldsky
0xf74326b8b41bd86906a9af35fd5ee776649a928ae9e78adff88449904242a11a,onchain_unknown,0.3718,0,8,goldsky
0xc1ff72d308e06294ffd532fbabd8eb54ec5afe951f94892b5717b25dbda1529f,onchain_unknown,0.13,0,1,goldsky
0x18fb1ca5ab3f083dddbbe8a457a54943513112383b9ef6201433fd1759a1ec45,onchain_unknown,0.63,0,1,goldsky
0x4e4ea9a9390c24345cb5f50c50bfbdc804dae513f09d80f862bb95cb99e396aa,onchain_unknown,0.2,0,2,goldsky
0xa892f28d0e44181c783b57d9fb5535833208a5a7b5e5fa57efb819e2f8ead600,onchain_unknown,0.04,0,1,goldsky
0xf07363b5ffe66e94ac95838e6b5ad4d17c072d796cd3ac009711a223d8c6f6eb,onchain_unknown,0.64,1,1,goldsky
0xd5d6fc37d440994d26b8da60abf401ad60742bd074f37d976928d9535c4ea4b0,onchain_unknown,0.01,0,4,goldsky
0xf7077bebd8b9613ba076f17ff432e296017d57364193d79b9ab0f8622287fab1,onchain_unknown,0.28,0,57,goldsky
0x74838f9f3eea61a37385bdd635c153c3d063c76d9173aa652faaad8471eca91a,onchain_unknown,0.52,0,4,goldsky
0xe780d433d314b55366690b9f4cc3036a8231d666478fbf3cccf10dd66fb212c7,onchain_unknown,0.495,0,2,goldsky
0x1e163ab55ab36941d680fb0da9c068d0e181b5e470cfa321d5cd5fd8539fad0a,onchain_unknown,0.94,1,2,goldsky
0x4c608ba88f4b6981f2760e553926d893c558be6064e05b04a94efa00cd880d9d,onchain_unknown,0.002,0,52,goldsky
0x164d14a70dfc1c2ecdebf06a98b7533944d31b29973f49fda40af9be885cb347,onchain_unknown,0.37,1,911,goldsky
0x1081498f18c528f543e0342046f5a0a638168b9a3cb9197d4529addb1e76f8e1,onchain_unknown,0.005,0,2,goldsky
0x827f2ba22d27d5f476b64114909a0fd217a551a4532fd053b026dd392573b24b,onchain_unknown,0.0015,0,58,goldsky
0x2a90353a7f31a5de5f07f59a55a4ee7cff6e89b1d1837452acc793b1ab1f3169,onchain_unknown,0.999,1,1,goldsky
0xe5858ea29dbed9382d8964a725c233e4354d816923b77e7d271b8fbe31905659,onchain_unknown,0.5,0,1,goldsky
0x238dbca6bf7ecb24926a8cb2783b684f5ebdea6ef21dbae5d9ea797434417ed7,onchain_unknown,0.49,0,5141,goldsky
0xaf1e5a91bd96dc237cd0ce23c701bab73200b59e00b7487eebe82b5a342b283a,onchain_unknown,0.01,0,9,goldsky
0x2af41b65da35be66b9b7c11392005e33b5cc24fce3d1c2b90b547a6e8dcdeb0c,onchain_unknown,0.38,0,3,goldsky
0xdeaa139d881435c1bb22819ba8f37448da7d6c23d35ca2a749a1cf9dba309d9e,onchain_unknown,0.9388,1,4,goldsky
0x14235d6b12ea8758c8fef651bf37989bcc58d036503d99ba68c417e7efe20110,onchain_unknown,0.21,0,137,goldsky
0xea75b1ff21b582e417762481e46de744f79073b66707ba34d547676775795f1c,onchain_unknown,0.505,1,2,goldsky
0x342cbb45c57c331aa05068567026970b237ee23d46ad2dd3b3033187ebbee3dd,onchain_unknown,0.06,0,171,goldsky
0x40769e79625d7cd95a0901ba56fbf1d9073f47971ce5acb72a21aeb45f147b27,onchain_unknown,0.1205,0,2592,goldsky
0x0920438224492a1b91edb869e2846822f94a58c00ef2ace39e7e5aea6dffc374,onchain_unknown,0.72,1,3,goldsky
0x205d4ba210404b0b656228003eae80eb9103c548093e363f7a29e1f70d61fc8f,onchain_unknown,0.992,1,1,goldsky
0xb951ef8853d647b6f136f381902c12661581b4dc1d9ff9c36c8308c61fdf03c8,onchain_unknown,0.48,1,8,goldsky
0x5c8987992b31ef3085fd5e6af93ed6f37cb5b8a7f630578de7887fa6e1a2622f,onchain_unknown,0.84,1,1,goldsky
0x88be37cfbef4e56a62949b176acd793994ad6032849a0a670e336985e6e087e7,onchain_unknown,0.0783,0,20,goldsky
0x28a89e7e16dbd4cc8320fd305ad5e31eb050a74cc1ecfae66583dd706cce9e0a,onchain_unknown,0.99,1,32,goldsky
0x88b9cac47da3b93e2ccc5a6ce9b634b33770a2c347ec19c2ae34be549631faff,onchain_unknown,0.0162,0,1,goldsky
0xc50da618416b58afc15333f596e21f4eb1323ab080b003684b471b3a45929df1,onchain_unknown,0.06,0,297,goldsky
0xaf5ca19dbbfbff3d1dc2aeff37d8bcdf72fc00856cb79c19b1ce30fc7ba64c9f,onchain_unknown,0.001,0,1,goldsky
0xb76f515fec23bbe4b302d72e0c8476b13f866527c9b6babf3871d305aeb020db,onchain_unknown,0.05,0,60,goldsky
0xdf4d10e5274e335ef6cfa549a16bda85ab5cc6da69aa5769daa7440fd08ea053,onchain_unknown,0.99,1,3,goldsky
0x4619a2052c2841d4f21ba3935d0b6ca244b2190e361c3d352c4eb6a7ebb8f919,onchain_unknown,0.12,0,2,goldsky
0x40b6569810a3e099029ffcc4d8f31b635a4765bc80e26d237ea362534201c7d3,onchain_unknown,0.0025,0,4,goldsky
0xe9b3689f18821f4417a33d6252f32c143f5f80b1bde8f04a12996189a90eaecd,onchain_unknown,0.002,0,1,goldsky
0xad3e77600fd5f2aba661092270fef1b44f1d7dcad84f5cdbb43715cf424b7908,onchain_unknown,0.63,1,1,goldsky
0xa6de5c482c8a6438e62964ac7fbccbc8efbcf6f2840aacba01a69f345e0d6c29,onchain_unknown,0.56,0,5,goldsky
0xfba1490606f2cf628340dac166aea8c1d1695a5c954dfaea0441e2c7dc6b1cd5,onchain_unknown,0.01,0,7,goldsky
0x57c1e8de9d359a76055fe1be95e46a1e72d0537811dcc2ccf070cdfa73d8ba33,onchain_unknown,0.31,1,11,goldsky
0xc53e7b31acb5808dc9d06785c5ada0c2dbee9ca46b3eca2ca18fc2745aa716a5,onchain_unknown,0.0065,0,5,goldsky
0x392dccd94003281a10ab1404ef4e210f888239e16744400a5bdcfdd13e4c1bb7,onchain_unknown,0.39,1,6209,goldsky
0x9a90cdc14c6376d784579da5be51aebf340c391959df65c86a26fbce1ea03ddf,onchain_unknown,0.99,1,12,goldsky
0x9ccfd8e9b999fec9400112de9a1dc4dc7dc5423b8d5c4ad6c328ab992fcbf8a3,onchain_unknown,0.97,0,3,goldsky
0xe27658aa79214bdc30096be1dcb81f50ed6335ae5bc4dac252d4a48edd050b9d,onchain_unknown,0.993,1,9,goldsky
0xd4be6aa887059f6b3b8f99bc0ab1e99cb71ae9dee37dd97fc33f3225f2a0b7d5,onchain_unknown,0.998,1,15,goldsky
0x433277445e4cf137ad03a46341d1ac2ae2036a8161be0e20728d5e5eb6b46ef5,onchain_unknown,0.13,0,1,goldsky
0x43a68dd126485c8b945d3e56460d486cc18bade207bcd3127b6fd238b8b41a08,onchain_unknown,0.999,1,2,goldsky
0xe33588b9e8e74ef5977c01e9cfb461b0ce52b785c19df5b24c4f81096f0a5eff,onchain_unknown,0.385,0,4,goldsky
0x5ff4ab8d8a5375ac550ee7f117faefd327de4d0895027885beeac05366fcbffa,onchain_unknown,0.08,0,10,goldsky
0x2816598e22b74015aa1fb4aef083fa1046b3d494b293937c0468e6b68bb9bbe7,onchain_unknown,0.999,1,2,goldsky
0x8e91131926ef4aaf9c73c1660b946f7486f97d29be3aa3f7b922ad0c22f513b9,onchain_unknown,0.52,1,4,goldsky
0x0961a1b47b7c95783b4896b10e60686b4ac9900d90315402e98aa3aa94068c3b,onchain_unknown,0.08,0,183,goldsky
0x52d0c0d8fb90898684b61667ec9b246cb0058438bf05ae8e246881e8739a52ca,onchain_unknown,0.36,0,1,goldsky
0x850e0da28a4fd34aeb344f0f134fddb76f6435dda6a6dccb51f26abae6832080,onchain_unknown,0.3,0,2,goldsky
0x03f211b3b491846ad52bf10546478640f33b6ce1fa8cc915cca1e2cbd79e2e7f,onchain_unknown,0.475,0,4,goldsky
0x64bbaecab26c7ac55291b9c59a28e49ab86e86bdffdce4c12a27805d61704fa6,onchain_unknown,0.14,0,1,goldsky
0x5c691036f98de7480a01e1604d26992987a84259e1a72a864a154ba21ffe6732,onchain_unknown,0.44,0,1,goldsky
0xcb062d2923adcaf7bdff5c1209225b4af8e5ad104c618a13ab7535d48f8069ee,onchain_unknown,0.001,0,1,goldsky
0xff7f825058ce2569c08ecf6847fca743b5e885bea614b2811f065bcab27ea6db,onchain_unknown,0.15,0,2,goldsky
0x86a0612ebb31ad219902d0df37cba1b3225b4c688556427237c64148612273f7,onchain_unknown,0.24,0,2,goldsky
0x31b0f68395829660adef609b5a52f9f15f3d0daef2e8728b9c5eae3d6f6626e1,onchain_unknown,0.85,1,2,goldsky
0x702fea9ebd10a94a04e198ef4f1e53b9d0f2c28d30d9e87cbb408d78172889b3,onchain_unknown,0.03,0,2,goldsky
0xeb117c588b18ffebd8c124b8c07bf95a3f5cb572df140f3dacc1abd15353644a,onchain_unknown,0.52,1,2,goldsky
0x33fc3bf89c137ba51eaa946b7d5360413ee80f2edba2124c7d3b10184658936a,onchain_unknown,0.22,1,1,goldsky
0x34754b217c530433402b30f238fee045760592c93c06f977b0a805911005c723,onchain_unknown,0.2,0,1,goldsky
0xcb56fd22eb809da65675bb92256c5da5c61847055a25d1bbd706eb5ec02f0d04,onchain_unknown,0.09,0,1,goldsky
0x12b504a8d8b48e2cb364d34d17e188b85b84acf07ef4401c6b7000f66767fcae,onchain_unknown,0.9,1,43,goldsky
0x81929235941154b8dc5e7632a3bfb8afbb6ffe395ebf04879320c7de51a79e5e,onchain_unknown,0.5,0,6,goldsky
0x9e3dc8a7347a77ff12675047b65363518b3c864d8658a2488f7d5a6c6e703c6f,onchain_unknown,0.003,0,4,goldsky
0x73638f36e85778e378e80a7b70fed6f5feb9ef00049e5463c0099fe0b40e1517,onchain_unknown,0.0055,0,2,goldsky
0x5e490c29cf69bde50c52ff9b7ec5679a8c240eccbdb178d788b4e49d33d0dded,onchain_unknown,0.001,0,5,goldsky
0xb4419b2e4bb4315e0a407a22a3d7bb021d5ea176514a8270c80d77da7645b0e3,onchain_unknown,0.02,0,9,goldsky
0x592aec12f2fdc05e79aca8b0dbfe1470d5d79960b2cf668e2b850d4bbb516ab7,onchain_unknown,0.85,0,1,goldsky
0xe7f2c79087145d0cc4266ada34efbbc57439aab21face581d1367f612c9bb1a5,onchain_unknown,0.085,0,20,goldsky
0xcb5c7a711ddbf3af60c3dd349d50460d8d27bee46c0cd6cd507690eb5d7646fc,onchain_unknown,0.001,0,1,goldsky
0xb9a682d5ca8c899303e388988c1d473d49dc217d8b32921aaa935caeb1c1616f,onchain_unknown,0.04,0,2,goldsky
0x18599e9d581346027e2257d2c78c6b028669cdebd577c25f69cacff233d23a3c,onchain_unknown,0.99,1,5,goldsky
0x14e369ccc14ef60cba89ad0cd46cd6ac167f7c0c3820f3a7e6c5a81650d32af8,onchain_unknown,0.01,0,31,goldsky
0xb907d97b14920684f2bc2635ccd7c262990dec2ac4ade90a183bb9cbe2a8682d,onchain_unknown,0.05,0,193,goldsky
0xaa0f587ac9d262d89593e2a1add7874b3487d7354a4025df68e99a31a1f12f57,onchain_unknown,0.001,0,2,goldsky
0xea15a10e1fb020e09979f1a8d9ed3e4a5880b4b000240a13b6c8e8c59ed60d78,onchain_unknown,0.001,0,13,goldsky
0xf1051836a8dc896d983e38c021c9c6e80ca6449933334df221b5708be3ec2935,onchain_unknown,0.01,0,18,goldsky
0xf5d51a5eae56dec960a449f19a9e63423203bb43dd06130cddae4e9a545b9fa9,onchain_unknown,0.99,1,7,goldsky
0xe52f520050dcbc0d1d470e2f1e487d1560b128c188a27f1166f184e22bafaff7,onchain_unknown,0.42,1,4,goldsky
0x277de6ef2ebb912f62b2f80976ef22beee198096b035be0afd8d572b52ccdca0,onchain_unknown,0.03,0,1,goldsky
0x5f48b1799e796e3f0e045bfbeff524c15767906b30fae351533d8bbf4f1a3c5a,onchain_unknown,0.05,0,1,goldsky
0xe18df6a37faffc02712dd749422dec6705dc5d6cdffebd92bbc018ec179480d7,onchain_unknown,0.01,0,11,goldsky
0xd13fd2ad4487e2628fdedc95ca6a4d0d1d8b30d7d94027d9c1462ec3b8dfa6ec,onchain_unknown,0.01,1,5,goldsky
0x6b2ec07dc06c1e02f05337df31848c311a2a9eb06811015958783caf2801a6f8,onchain_unknown,0.68,0,1,goldsky
0x77ee3c2d41d80d1897e9bc96b25bbb107d0500d3cfd56ec774351775a1c88b0c,onchain_unknown,0.49,0,3,goldsky
0x4fa9bf879213941014e91de1631e9e1b79593cee86a43290bfc7ebba8a37b250,onchain_unknown,0.01,0,6,goldsky
0x472b68bddef3674f082c26e44a32556555239666f5f868ae57bc813d8ce11c00,onchain_unknown,0.34,0,1,goldsky
0x44b9f06ba96c7abb2041d46d8986346f936d60e603ec0de13fa5c1eaad456fb1,onchain_unknown,0.02,0,8,goldsky
0x3641cd58a2bf5114232ae78b827bd45fab434230d0df94a4c7d8c6b9e979144c,onchain_unknown,0.37,1,5,goldsky
0x814ecf7cff5c5aaaeb9d7f60388d03bd7106d94be31e60b02ac2ca01715843c6,onchain_unknown,0.007,0,2,goldsky
0xde65e43f1e7d32d1603f383fdbadc82220f89f1a9f3e0feedcf9e1346287a2ee,onchain_unknown,0.32,1,1,goldsky
0xd3270330a3aa96b56458b439a90f319c1d326f28476f75727d0852ef59cef5c9,onchain_unknown,0.002,0,15,goldsky
0xef77d3f94d3098ee424f30ef12711660d7ec25a9427537e00b2d9bcc03d56bb6,onchain_unknown,0.06,0,3,goldsky
0xa7c7dd7c22d1dd81e2e0a4f8c44c792006add8ae503e568a2746cffb0dd0338f,onchain_unknown,0.01,0,1,goldsky
0x9eb43f7163dc9d9454cc0ab1c3e644901bfc45d9ea794f4e2b808459a22647cb,onchain_unknown,0.57,1,3,goldsky
0x3422f174754e044b5f4e28633abbbcd09a9c16fd91b851d7beedf951a6056e52,onchain_unknown,0.01,0,2,goldsky
0x0156afaadc7e075f88c3dad29d699cc9e604e101396f830a02cb999f2c9e6835,onchain_unknown,0.99,1,1,goldsky
0x36f9427eba5c0d4998dc601dfcabcdc4c05fb57ffab0ac55d2fcf60572558c6e,onchain_unknown,0.99,1,10,goldsky
0x7d9b781db739da8272e5e9187be48a95d74391d5c5109d2710e1a659dab3c556,onchain_unknown,0.25,0,252,goldsky
0xa676e63c04934a4669b89b134b8c5020c46b6687049cda97d6e209277ce31e54,onchain_unknown,0.006,0,1,goldsky
0x9b930ac4c07d3b2f0d64afef042f65e9b31cf0e3424f0492bee5d32e36e885ed,onchain_unknown,0.38,0,2,goldsky
0xa5d8edf079750ac69408a3cc752d07a4fa19e0f45f3b598be0ad84c13571d642,onchain_unknown,0.001,0,1,goldsky
0x7554a21b4ea85ea23e3504f762b56386fd5c21510dcc63ae32a9358e8f7a31d2,onchain_unknown,0.38,0,2,goldsky
0x8a8ead8ae3f8e0c851116b864951eac3a07db2b586d950574917b4f49ef49e82,onchain_unknown,0.012,1,2,goldsky
0xe037fd802400e8a601666cd052ad1d40a52c4c101d30c4d5d714b4cee7855b58,onchain_unknown,0.002,0,3,goldsky
0x048398094a173ea17bbf318be22bb271cde9e60d8ec7bedeb63bc8baf79ebb1f,onchain_unknown,0.185,0,94,goldsky
0x97c3687b9fa41e7c66adc6f3473bd88810a8597a2616a37634bf511ca654cfdd,onchain_unknown,0.02,0,1,goldsky
0xf4e608a969dd6afde4eb4498925a3bc9a93110122b82dea3fb701242b138d507,onchain_unknown,0.02,0,1,goldsky
0x73bcbdbd6627ab4f1ba48932859537d518ad8bdc4e6f47ab2b9d061e79bb70a9,onchain_unknown,0.4059,1,3,goldsky
0xd749f7f15df4d76e621fdc88eabe87198b535b8d49f5b3918bb562701feeb939,onchain_unknown,0.005,0,2,goldsky
0x69412644b2a0ea379b7947987b25beb02e7f4723449bda8f2f201fcc2e9a9f57,onchain_unknown,0.52,0,2,goldsky
0x9da0cb4aef7676740f45f008aed2ffda5a20245ff3e5c6cf80365102f36bd0f6,onchain_unknown,0.043,0,1,goldsky
0x01c034e3f5b0a9b309da370d77e2f8fad7982f477fc373bad601edb8a4391886,onchain_unknown,0.005,0,2,goldsky
0x4d3325d5b7e9a3e89fc4a8729d935eeae2f2c76d8fbd253c977eb15e68d5dacf,onchain_unknown,0.32,0,1,goldsky
0xc56c19008e4c35c8456a9e759e3a284bdc49a5ff14f62035ec67ed2616b7e5c5,onchain_unknown,0.3859,0,1,goldsky
0xa8e90828323025a25ad3cc8ba01053dc40afe2e6b8be66b6786ef2d774d49638,onchain_unknown,0.52,0,4,goldsky
0x140db28a2438959daa9c778b6a31150ebabd9493aeddab8480e4d3fab1ab20a3,onchain_unknown,0.33,1,3,goldsky
0xb8d36c974fe26a58e8bf60c030e4ea0f3d1900d441c110f400801d09f565fe8c,onchain_unknown,0.069,0,1,goldsky
0x316335f4359e966db915a1d4097d6ee3eb651def2178d49a5350fcac2112d518,onchain_unknown,0.002,0,2,goldsky
0x3d206d3662da38668c0b3f2adff5e318a3114ea7d6120bd6242ff26044716907,onchain_unknown,0.41,0,1,goldsky
0x538bfca86035117ad89239ef0711708723d0cf6b0f0f4685fcac24d7a7d10aaf,onchain_unknown,0.025,0,10,goldsky
0x17467a9b1f9fc230ce25b5c3fc17f63b565489e64880486638409d0af63cd9da,onchain_unknown,0.0108,0,1,goldsky
0xd15f69717dd4e2430d2bc9e071d32aa7822d4ded194fa54fc42c8305bdfe9a5f,onchain_unknown,0.86,1,1,goldsky
0xe7fcda17f40b8c6011626fe19e7e0e03782fd1ff3d2775332b7742797c7348e8,onchain_unknown,0.001,0,1,goldsky
0x3c8cfd10ca70703a9dc5c9f3bdaceb168c160ccf426f56f9a84576752ace8081,onchain_unknown,0.379,0,2,goldsky
0x06dc9aeb106cfd59604927f7ed66cf98f6e4f793baabee4caee156afcfabacc2,onchain_unknown,0.555,1,8,goldsky
0xa7f5bda573e7662a5fbd8f93a7eddd5bc500bc13671a116a8a1e7346c9016cc1,onchain_unknown,0.63,0,1,goldsky
0x73088ffcbef70c1031a209c20aac1c62e7f608def13caf1fe38f538804ef17ad,onchain_unknown,0.98,1,1,goldsky
0xfa67f066ba38dfa9ec8bf62dd031ec81f83761c52cf857879351b876c1e62edb,onchain_unknown,0.995,1,2,goldsky
0x1adbbf824d34049a5d85136d531f61c5116717e150064266175a6a1fb264e124,onchain_unknown,0.07,1,1,goldsky
0x8856613ed487cf353a704ee3582742ada5ee5218e43484e8496f3c36e74a6b89,onchain_unknown,0.14,0,1,goldsky
0x126d328906be1be31246c6d8f88ba852e4002d7736f9ba5a27cc9e1809340df2,onchain_unknown,0.001,0,5,goldsky
0x08089719273c023931f7e6761f920ca2d980152374c428841a2ae4f6eece845b,onchain_unknown,0.9766,1,1,goldsky
0x504108d6057c565ea9283bfa849c41043224d23d0709f326d8e30fdecb50e077,onchain_unknown,0.51,1,1,goldsky
0xc8e2c9be2f4c07d0f0f716d6484b747a27c21c42d890ded4e1eb4917430c61c1,onchain_unknown,0.46,0,1,goldsky
0x59bbd204af25d1984ff708ac9e6759c1440583ad5c88f5c06f2b437e0607d6bf,onchain_unknown,0.001,0,3,goldsky
0x8579fd14c40a7c7ff3cfed99e68f6e864a4df5bffb9a4e5bce90bcb1ab7322a8,onchain_unknown,0.001,0,6,goldsky
0x51fbf3eadb2c2af9d1265034fb54ce96a57577396ee3ac96aff56bf7a75839d2,onchain_unknown,0.095,0,1,goldsky
0x37ce8e7e56851c4d6b4400d44d94ef36fe4910409ce6c255aa77a8cc09f5ec70,onchain_unknown,0.49,1,2,goldsky
0xe90614e73caa71123608ef17cdfc4a35a6551088ed2e74323038ba5e0c9ba841,onchain_unknown,0.12,0,2,goldsky
0x046fa7a5408ade1340df0c5e163f9eb6e99096eb0ee72d05dd66d1d294e27aa2,onchain_unknown,0.5039,1,585,goldsky
0xed8bca65c14f9fe662dc92384475a4e3f3dd0328ee126b45032a86b558efc511,onchain_unknown,0.99,1,12,goldsky
0xe0627c1be09820ebd5f298317c53d496e5236b4b65b4c2cecd42d1314f99696a,onchain_unknown,0.43,1,2,goldsky
0x7a012dcdabb02433b1a3b61de3078e10008c95ee16efcc27ce19e23228398111,onchain_unknown,0.05,0,2,goldsky
0x5e0ef03b2421e80c5f9ec644163689a3a0f6b1d7c444e11fb208df8e270a2d6b,onchain_unknown,0.01,0,15,goldsky
0xe9c7deb581059ed5372a9ea320fb5be3b20f0f53e2ab5d4de241ae9ccfba7e4d,onchain_unknown,0.999,1,1,goldsky
0xf8b61bb1849d27296b9413e471bace0b49f53f87e51aea01b7ea545df52e4302,onchain_unknown,0.7,1,2,goldsky
0xd8120ef2dd35b8c95dea068aa48347b889f21118780cf2a3f1bf322dd6a49aa3,onchain_unknown,0.22,0,7,goldsky
0xa4954505f3f57e599194ceea7d1d8b1f6cb43ca0972db39bb0edf481533c44fe,onchain_unknown,0.011,0,1,goldsky
0xdfb000ef9155d3657d2d7b2cac47f6c01c476de68ea9bc8103434c1b9a024540,onchain_unknown,0.26,0,94,goldsky
0x339483f2aa44ae6eadfd69a9c28a1dd9326d3d5a70e1d54a5aa4acc0c6a932b1,onchain_unknown,0.997,1,2,goldsky
0xfb2c7939506e35e05b86a721d48b2c03be23704d953443e4acc371aef3d6a76e,onchain_unknown,0.44,0,2,goldsky
0xce5bd5d28e78b6e73cc729b96bd30b230a7b87d6280965401dee959be3bf881e,onchain_unknown,0.4,0,27,goldsky
0x1c918ab0979e7893cffae9447b1031f4e64c54d8a205440705a0ad6ff792ddd9,onchain_unknown,0.01,0,1,goldsky
0x1ddd793f4dd75101ed8af27abb4b33b05131319d7a4a36b7d8664988c90dda44,onchain_unknown,0.01,0,1,goldsky
0x93323fed226e47d8b415b7d3639be85cda283715f7369b1fff7818b10cb217d8,onchain_unknown,0.85,1,1,goldsky
0x2047127ca487eeddd294c9e127ea2ea652fc191169294c6cb06651aa1f9e4a63,onchain_unknown,0.85,1,1,goldsky
0xea5bc80b41c306a7ed1cf608868ba685dfe70e838ee1078f9e9cca01175bfaef,onchain_unknown,0.2,0,129,goldsky
0x519f632d1c3f0324d2b5d3068812d4bb69ea14e8fedfcd6a2389e63a08fa6649,onchain_unknown,0.18,0,1,goldsky
0x80805525945ed0be549dbe9858155b637d934eaecbbe77490300a54e11968896,onchain_unknown,0.675,1,176,goldsky
0x8ac984594e7312bf3f7289a9efeecd1230fdde2a17eb1752339c381dbae117f5,onchain_unknown,0.07,0,9,goldsky
0xc8d217a6879bad04ccf9c1596ef7d56f37dda42b73d3d39fa0586ab389f61559,onchain_unknown,0.985,1,2,goldsky
0x17d309ecd3e3e76eb86fb41e19b286990209ae79688e21546b2feabba6f69220,onchain_unknown,0.3,0,1,goldsky
0xcd6483e1613b9628b6ff0f16418acb91f5f072e879e5c54dee0486bfe095e741,onchain_unknown,0.175,0,2,goldsky
0xc9def3280f8742a0a7959ad05baf0762240a556111b3f915e4ee37938a2ffb0c,onchain_unknown,0.0706,0,2,goldsky
0x4e17f3846c38119d3dbff86e941fc0ab731da419b53a2902f2d8437c1a96996a,onchain_unknown,0.022,0,3,goldsky
0x7f31f573ed6ed8c4bf463de2938e791e5c1388b61016275a35c95c31ddb4d04c,onchain_unknown,0.98,1,8,goldsky
0x8e1b09834184b05ad2c894721b50f56c00f67174db8448331223679e724c1486,onchain_unknown,0.23,0,4287,goldsky
0xc825c71086a3925bbe3a0ede2869ed30a9917c241be1a051ac62550250c67f9c,onchain_unknown,0.65,1,3,goldsky
0x3a53dd1a95b1e781a703160214e162eb095ee89794c874502a29cbddb6c6fc11,onchain_unknown,0.15,0,1,goldsky
0xfe7b9596c39021e3f5ffe8076e965f4228d6fb7cb6dc6fbdfa50d28e8536a292,onchain_unknown,0.76,0,2,goldsky
0x8aa2254c384cccba34d3988ffd70a25a74029d9e3c2531419d051b14e79324ee,onchain_unknown,0.05,0,1,goldsky
0xbf245f51ee0cb5020ffc948b2e63d86ca112c2691665a043a2e139f0c9d4d1f1,onchain_unknown,0.012,0,1,goldsky
