condition_id,category,prob,final_outcome
polymarket_0xf1ae6263c33910aec2296b163dcbdd1ae414ab4f253b70cffe76059762268b8b,other,0.5,0
polymarket_0x19094f450b768f072404059ba4d8bc9e8059aea4584fa5092244c3cf6a978d02,other,0.07,0
polymarket_0x5bb26ba414c10df17d10c361b7246903d14b41142a4af164eee2de92614125b8,sports,0.77,0
polymarket_0x6f5612d9a1529d53e1f62c1b31d403898dddf977f2d452f3434a02d8708975e3,other,0.405,1
polymarket_0xb6d196540e10b28fe2c7c88c21b3b1209b2ba672628fe0dbce173f1ee0b44bb4,crypto,0.435,1
polymarket_0x45d603f4843c00eb973015a6dfce768b59f63ec7a725b261cf7b437cf70f9306,other,0.995,1
polymarket_0x32f919e7043b30086146192e57183fc8a57f1d8541620ba9d45201544771cea6,sports,0.51,0
polymarket_0x8eee61fbfe18dfcc938165f5f80143cf970710422f36dbbc87efc29825bed402,other,0.055,0
polymarket_0x918ba338fb5192d37f46cd633bec35cc95c66d165c4c0e834fbbba89eedd2959,sports,0.525,1
polymarket_0x5dfb15f9da60f87e9193e711ade54ea3898d7977162f86e0e536a1580472b7d2,other,0.37,0
polymarket_0x1b2c43d0e9fd1f0398a95c17f8a1e60a39989c2080182d504de6587f4fbc9c2e,other,0.0005,0
polymarket_0x31dd48e15fac3ad2f7ea7b4ddc642cea51dc498615b0ca516fc86a562708d17e,sports,0.415,1
polymarket_0xf577849d4e41f85d81c20bc1809817fa8258e3e66b96ea1e69fa01602cd3f65e,sports,0.0005,0
polymarket_0xe51e3ddc092cc1294994d67634507da9225bef0fbc5657dd239300345f139544,other,0.385,0
polymarket_0x6596bc3b5ab33207f0ad1f71abe582cf16e21d7c0989dbc3987279225e44ad13,other,0.17,0
polymarket_0xd15ff50078abbed7cd571b70c638d94849eb107528ab1aa93b2d3afd5866c5f8,other,0.105,0
polymarket_0xa0ae02e2ff4f3f008422153fabbe274571af60a38954e8f24103beb4ba7f44c8,other,0.1,0
polymarket_0x091c9ba6be983927ca49945c8c56b4b11f58eef7608a36e883d540787f2faee9,other,0.345,0
polymarket_0xd0d9229ff8ac849d73e5ce04e08cd22c3cd50b2b08546c5fd045b136e35bb077,sports,0.5,1
polymarket_0x1bcd20ca196d6bdf9b3f93d10d3f05c52ede2207bc94751dd024d9c56fd33a2a,other,0.845,1
polymarket_0x0e5e95ba9d85c28bdb3634ae7521a1d39bbc8eeffca358c5a70866b4fb1099ed,other,0.098,0
polymarket_0x88079cc2484050798743f6ce42f1edbb1da44eb40a3c24f34b8f814342334282,other,0.0015,0
polymarket_0x2881597f5fb84dd45108f41d4703d7fcd56e3ac45496de94a2f1724568338b35,sports,0.145,0
polymarket_0xd0c9594980f7651c45f58bc78e7b39a3bfcfc7ed1025676e6021a1a11d56a83f,sports,0.365,0
polymarket_0x18a6671666aaf2178ea1aac6eba3b3e7d614d9e71a06f5c1cbe6cb484901cf89,other,0.14,0
polymarket_0x672000cd9803bb1ea9acc8ea3903bfa61e4beb7e4f2c98fd93e68ec35beaaa4e,sports,0.5,0
polymarket_0xa65cc5fad8146d3a0b591bdbb36b32cf09e0188985b31604c415b306511e6efc,sports,0.125,0
polymarket_0x5b383ab7bf5bca747c42b8b82804f13586060c475dcf0b82037062e048fc4e44,other,0.9995,1
polymarket_0x4597d4ae9637dfe02be195f3c1e6fd252a0399f079bc7c3b9c1d6dee731324b2,other,0.0045,0
polymarket_0xefd5bf26e81bc7dc346b2c0b56af2b89177ed12040ce33645d7392c89d3b9c16,other,0.08,0
polymarket_0xc9db051876f3f66bcccbd221b405db82bd6b05145e0c11fc2c2c545f90a5cb47,other,0.017,0
polymarket_0x5aa8f3f76d7a425eb359dba2d2393301e9d6182510cfaf0011adc616992eb4e8,sports,0.5,0
polymarket_0xc542cad332df81ce476542c567c1e5bb05677c14018f88ebf646b56c61f62cbb,sports,0.21,1
polymarket_0xfa4126eb0f8361388b0d197ef382925f1f070d3a7c5d288e804ee2b0a479d289,sports,0.75,1
polymarket_0x3f705c47cb32e523c544d593b0ea3f72507c0e2b6b0bbba022dfd7c2ebb25015,other,0.015,0
polymarket_0xb51835f7c52476ef253e31f465a04deeffb10a7a61c9e2e9bd5ec94a6b8d452a,other,0.11,1
polymarket_0xc201b3cd84b93aa36e7241d16342131671601019b99f5801696c66719a8ff022,other,0.022,0
polymarket_0x79cb893c7963d7a25b355502dfef29530800a602edaf7e6d17ea044463d4ca97,other,0.155,0
polymarket_0x28e2399e49777f6e7aec809275e0159096201965d429c49119fc542e590ffa4e,other,0.0145,0
polymarket_0xa78d92b564e4329b251dabfe1aa68f2c524510a6b62d61a33b065fa437f4a906,sports,0.585,1
polymarket_0xd2e1022f6b015ccbc5e07009d28d8dd8d3476e3b5a5fcb8563cb8a089c878906,other,0.041,0
polymarket_0x2554b834cdb8fbeec6a07d99e4f505c5155caf22287bb548152784daff561403,other,0.11,0
polymarket_0xd704e75bfc21c593dc56451520f5d0f48e073350c8714c8fa6f6c25ff80b57d7,other,0.205,1
polymarket_0x24e4c05289c73359b2a3b66ba5c123092fdf296a8ea4ad27ee7692c85fff0f83,sports,0.72,0
polymarket_0x82d01ef0eb41bcd392bcc1831202b15b76b9588e8e446e07ff1ef9cf7b302c57,other,0.0495,0
polymarket_0x19ee925fd27c9211b50b410d92e3de72b473beb46302151b67b2b867687b1b10,sports,0.31,1
polymarket_0xfcfce8c9c0b7fa5587e5298a2ae21a0da3aeb50686afe9a805b82db34be357ab,other,0.18,1
polymarket_0x732146ae920126df6822ca889b9f0f7426dbf7e04792d4e936c0e58ac8a8577a,sports,0.265,0
polymarket_0x92a4f34dd96758697d6bddf4c1187071ea1b486820bfd0b74ce50daff708d4ac,sports,0.5,0
polymarket_0x1d501c28257d05e354c0f8a4281e5a7515081d3d3646614ac61ae132cb386046,other,0.045,0
polymarket_0xad8bfe690b0c308b752a811b81297dbce16fd53ccc992212653102ba4ae8a4c1,sports,0.285,1
polymarket_0xfd6b57a21c179b712f4b4a9fcd40d04e9c08fcff9e35ff2eb53dbc74cb63792c,sports,0.5,0
polymarket_0x15baaaef052624f87e54ce3b775a96cdd50e4a459f3f26ad58fe60a8b1624753,sports,0.5,0
polymarket_0xbb446055ec4ca0f2ec58c6dd1fb560bb9d8e4533734de25c14da6f1266268565,other,0.5,0
polymarket_0xb78a06f3951b4058a24ec05ad2673b04e3a236bfe33a2beae27fb8cfda28c3d3,other,0.0205,0
polymarket_0x79089732b75bca74acf4c44d7937133fab572c2267f1f7a1fcb77daf38ddedd1,sports,0.5,0
polymarket_0x14de99655a024c2ed5de39d1b35dc903d943837eca538376c999935ae29d94d9,other,0.9995,1
polymarket_0x2ae0e6bba719effd55b8cde61f17097d1b3bba02255f8d3520302853263efc32,other,0.008,0
polymarket_0x1247f64d7997c22bd510166014d2aafd86dd36ed6eb9fcfd75a3810319d313fb,sports,0.5,1
polymarket_0xa1dea3e28a6d09ec81ba96837fe2168e355a341ad0aa18396c6db00cebbc41f4,other,0.16,0
polymarket_0x4cb53cf68bc04172a02864084e4a3c152abaa51ed8f99872b2166ff8124371e5,other,0.205,0
polymarket_0x7d0b6aa2aa98e14884a7224118687e651355872b12bbf38ebf9f9fe098843461,sports,0.655,0
polymarket_0x0fbd456c1e81b250c153d91e2f42760ed846a710ed108f34a10cc6f5d1c8e5e3,other,0.545,0
polymarket_0xb27ac4998790f3831523b7e10c0354c0eecdb0a120ddd0cc3eb36ee766004e85,other,0.008,0
polymarket_0xdeb3142e3a31a9c6250d4d1509757d36fd015513dfc68a77cc567c73bd5085be,sports,0.5,0
polymarket_0xcca9cf39b58e258061af40fe6f433656a25d5251f1e21724b45111396586bf49,crypto,0.46,1
polymarket_0xf326098b2f0b740c70b70ba63390c7cb659c19120a0a1ff008c042231f32aab6,other,0.495,0
polymarket_0x823baefd36cc95daa42634887c2e5ecaf6ecdba6cb2268f36a2c1dc1e981d046,other,0.0055,0
polymarket_0x45ccbd46879f8dcbbc76f2e5076fe6b3993be160038569b68f60bb84213e903f,sports,0.5,1
polymarket_0xcd0b9e50f6408851af62146d8ba0b520cd151222043dbe509e5dd4486fc6411f,sports,0.765,1
polymarket_0xff0d0d0ce93eb5e5c5f97f6d2a7cbdc818675b6a970dec93ef8d092fcf5f7682,other,0.0375,0
polymarket_0x2eb0963d8524b1feb10dc7eb0d703322f1aef9d9201a680c0b269e852ee87dc6,sports,0.5,1
polymarket_0xa96df79b3d9f8f169438f86f7e8d4d799ae858c64d953576b5038dd5e209ff01,sports,0.4995,0
polymarket_0xe2f0c74df6b2a2b26aae756aa70d7283b1a759077547d70c288d9117cacca2c6,sports,0.5,1
polymarket_0x00e7f9bf84dfac1bda406bf44a0d185db471dce06654aec1996885bec30b8d47,sports,0.31,0
polymarket_0x4d01103bf9f39b35bd3be09b3ab7b9a00b1fa90004d225ede226ff4e4ee9f035,other,0.0175,0
polymarket_0x9d28da4015770d7ef6bb44cd6c183fd0292bd9d15343fff7ed7132fa1edf9724,sports,0.53,0
polymarket_0xbefcb904ee3dad1b0b47c7124ef7d48f8a2833796688883182c1535e7a913547,other,0.009,0
polymarket_0x3506be71069b0aa9cbb77969ddecc4c21d6e6d51e003d776b1e6c15afa304a95,other,0.23,0
polymarket_0x197e5697bd7b6c8173b0ee24e8d4e7e03f94088c6dc0455b8bf370042caf9790,other,0.62,0
polymarket_0x6870a5f0f00e54c1e9b53df6b116d01c5e339d425ece6c99d340f95b27126f09,other,0.28,1
polymarket_0xe9f5b3c271445c85589bb530cbb71db913568fc62231079197b50eec73165dd5,other,0.0155,0
polymarket_0x4ec894295788cede3fe400ffd246c9f6554715aec0afb592c93e95294600e922,sports,0.23,1
polymarket_0x5a8fe58167ae9e2fcd0c5a96d3e231a40ed5b561686ad81ad0166f79d204c647,sports,0.425,1
polymarket_0xe6bd9c51edf7cc50587572c0bef17c44c3eda0b1f7dcb6c1caacc5b2fa1f3985,other,0.031,0
polymarket_0xcda1fd4043bfd4dc0d94635696086de3fb74901f856fa306879cfcc9e40beb7d,sports,0.51,1
polymarket_0x57800d49eb8bd46252cacd84de63ca114aaff723ff8b98c19f2751f2e980079c,other,0.47,0
polymarket_0x49ee24dda4ba178c6c22d09c628a3173bed6c85deba935391dd96d6c7e2e120f,other,0.035,0
polymarket_0xbf7d33271795feaba8bb0013a0d8a1771162e8bb7eeaf4db9c9b4297cd36e32b,other,0.3505,1
polymarket_0x3f00227c78e5cb18be82f9a7178c51c34f8be633ef8a4ed45a6981f563259c37,other,0.455,0
polymarket_0x2f8aad2b5904c6764be3cf662948728369aa5ec2e321e4e86c14f69804a524f6,other,0.175,1
polymarket_0x7880aecca040c2c6c024648da9fd2741ba0e6bc895636e43a556a43abf22b634,other,0.495,0
polymarket_0x7c457e0629d3f328ce3ea2f9412aa870d5c46c74fbb003dc19b89890b61d3b18,other,0.9995,1
polymarket_0xa3666abe8b20a5f5aa5881db19108abbd954c6e48dda3da1b670ea199a951aa6,other,0.022,0
polymarket_0x8bdca29882ab7e580a0be08f03564496be31d1107ecae34f4da5ca88ff0b57e7,other,0.0005,0
polymarket_0x2b015e32542ba205b6147cabd689c076eab263e07696c1d95de048636793640a,other,0.61,1
polymarket_0x6972e7771000793cee71370b91c53fa881545a43b4a38093a59da33ffef1eaaf,sports,0.25,0
polymarket_0x9c445b67a7e072039620b247d88e92107153868e47b50e6fdf16a811637531de,sports,0.515,1
polymarket_0xba3926b747a205615bd2669587618f6de1e3d2ac4fb9f70cf2e547188537d947,sports,0.21,1
polymarket_0xd3128bce2cfd79336e681810618a1d14e94d336e6917413e17b3ff3e75b61faa,other,0.555,0
polymarket_0x78fcac476894e6b7a436ef6a06244e4f60659e9650d0e08ece2f5f0deea4832a,other,0.17,0
polymarket_0xf64811feac6cdcb4dd5c6e31888c7f46dcfacb7105585f2ecd4a43e514a131f4,other,0.115,0
polymarket_0x395af4268a3e0155ff7662077f4e8fc8090165a18d6dae6a9916e28ee792f00e,other,0.0015,0
polymarket_0xf20b9c5f5db38e7290976c824167c790f78627bd27b30adc9ac13edb33fef1c3,other,0.48,0
polymarket_0xe6dd30c42c078c77043a3e1d3c28e418b6e8f6faf6178a541442b868c129241b,sports,0.5,0
polymarket_0x55dc071071fbf3c3d3866f0e8a161c79295ae4746c366d1f946246987afa7bb1,other,0.235,1
polymarket_0x779ac157ed10e02fd7e98b7c5bc914b913679444cfce0b350983940b7a083fd1,other,0.075,0
polymarket_0x723f9acfd00999e3ff34fa6e753f36f5a95f856a924b75f57e23b63129195471,sports,0.14,0
polymarket_0xbd53e0b0a4b0f743343138311a1107fa0877a661d619e7d3750dec4ffb559a40,other,0.009,0
polymarket_0xf3cb0fa257a218a8f84daebd67891b19213222be78e8be2ab47289a40a0991e9,other,0.57,0
polymarket_0x01d6ef6667cb8e7051842965eb28b2d9ee4985b51995d16de100a1a2ccbc60ce,sports,0.45,1
polymarket_0xffb92d151e128d02433a2913877fb739fd4524f0bcf3779692c97a030dbd79a2,sports,0.575,1
polymarket_0x276b0789a7c5c71be2697ef0fcd9c67ad431548b628f39a8e2e559c50e8a8885,sports,0.58,1
polymarket_0x57ebf1ac837cb206b3a0c64ab165fe9f09bb0490f740cf52320bb2742f8a59eb,other,0.28,0
polymarket_0xd799d1f02d08a374764def23bd81e05820a98b3b69765b6de2c30008174d1e67,sports,0.575,1
polymarket_0xbf9b16373bc0b9b9730adce9cee69597c4871f22ca4a9a11c30344296c251ee1,other,0.063,0
polymarket_0x2d3b6d48ad7ffed9b3e6802a333471fa6985dd6719d952fed20dc8e49487c07c,sports,0.5,0
polymarket_0xf6f7699234bdfa57480b83ef289eff0981bec8807146e2ea9c50a4752628af9b,other,0.085,0
polymarket_0xba9ae9aa824643850135ae1cc8b5adb6137f489389a763ad2a5968d5f0581034,other,0.008,0
polymarket_0x4df860219000f203bd1218581ef2aa94ed6c6d6db43310781e37d434504b2b93,sports,0.5,0
polymarket_0xb89cea6ba7f575713c37986f806092335f01f9c261f8e572e85ed344b02de961,other,0.23,0
polymarket_0xc402d9ff6927d68fc4e3737cac42026d983475afd90f060445c57d2783068811,other,0.335,0
polymarket_0xf6c775d1f55bf1b9dfba406c12f695de400c3ddaee98e882262698bca643a3ef,sports,0.0005,0
polymarket_0x493b2377198e534b915ac35f0ee98ba6880857330a0bad37c10a1205501118d5,other,0.55,1
polymarket_0x1ce946947288dacf52643a3b40493bde4eac5dd4d0e23470e613538128e02211,politics,0.008,0
polymarket_0xeeec855fbcebcee555c4d9624c7ae57d449db0efec2d6bfb59f4ab95a797ee8c,sports,0.785,1
polymarket_0x25fdd8196514d1f1c26e237d58e44ec639031d0cc4e60e8f5da6816dd24a6d2e,sports,0.5,0
polymarket_0x40b0e7159ee5e51b6722f4018a1561e1141dfa6faf37c268baa015eca0fe961d,other,0.0055,0
polymarket_0xa7626742762a8b0122b8127c2927da0611cd659134e79dea498d5cc55925b606,sports,0.3,1
polymarket_0xec9980aec8dfa8fdd8aff87300aa7cb8aaa385e6f53065a5971703943c7450a7,sports,0.5,1
polymarket_0xcd0123e046f5154b968fbd244e8eb52d408fc44e5dc7732f27bab2cf18915e74,sports,0.5,0
polymarket_0xf86bf233403ac410cf17f1f35b9e8262d2196ac6931e5b7decaa7baf56caa6bf,sports,0.36,0
polymarket_0xfab1d459cf994c8c1283fb56676958ce72839778a03a9377507b9b4a03ec843a,other,0.9995,1
polymarket_0x9248018ef3d44ad6ac957c3a261233a96c3c000f42eea233e37986ed0139d5f3,other,0.25,0
polymarket_0xad5afdcfbf9cbe8ffe9d41f25ed698318b595805a41e3fe86ee24c9add1ecc0d,other,0.105,0
polymarket_0x6a8922fce110fa59740b29f007ba1a9bca8dddfff803118d710d862e2fee3990,other,0.67,1
polymarket_0x657aaf739580388bb25a54f1a2bccb39a1c05789fb1b30660be95db4491d3d8e,sports,0.5,1
polymarket_0xcd2e49fb8370a239df8d600e39371997632660a8eb85aba6107e662cd096a79a,sports,0.135,0
polymarket_0xec9d78f594e816a8dd627eb8e0b758b13596c336fb433fa9181a0aed54c2c95c,other,0.012,0
polymarket_0x3ba77ba3e5e81a01a14514f014d80ba2144d3ad78d31fa338198873ae350a798,other,0.0005,0
polymarket_0xd0435e67cbdf7a8053f209d082a0a491c1821229619dbf40d25764db45166f5b,sports,0.5,0
polymarket_0xf0430611219f0ca3dda4ff3ea50a23621e5e8fc0e7d61535f13b4fdc04d1f282,other,0.38,1
polymarket_0x04af93dfe78a77ed38fbaf18bf6c7903c5b4a2b6837c0d01626fcead5249fc13,sports,0.5,1
polymarket_0xa27eff8d6d78a2c76b46644bcf668ada7b0bfec65d0eb5946d7e20ef5f6c06ef,sports,0.345,1
polymarket_0x70e889e94e7b8fda30e423cc8b88ba10cd4135f201d08ad3b5211e946748e959,other,0.0175,0
polymarket_0x48084e128acf7b95cf1575c4998168fa0138beaaab5e88ce843779f6dd95e5b3,other,0.325,0
polymarket_0xac3e76c1b50180bfd2fe992411092d4d187635a35c1ce6d849f74b046d29aa8f,other,0.9925,1
polymarket_0x85c80acf0f799292313efc6a705afa3044f72d88cc55f0a44dfb4eaaacdb56dc,other,0.5,0
polymarket_0xb4e9688ce669474948c158dc1549ed1ace3da1862156303d9432215b53280053,sports,0.505,1
polymarket_0x0ad8c9db198069d2fcc723fb4d54d5017497d0e32a5df25edf7fa939c971e085,sports,0.51,0
polymarket_0xa764955a7a0d47058ab57f7e8c59a3ca6ddf0952d60788e86dddbbf262a40b0e,other,0.23,0
polymarket_0xc528eb9540f61bd55a8e572f5fe7035714660200bf592db4b6ffd798f63e2552,other,0.515,0
polymarket_0x008c9f0a220011e46f208f2ea70c67863e77f571ead87a0aef955a7759c33489,other,0.0045,0
polymarket_0xe36237fbcfa15cc6f580b4435f73f15ec56d6273a3c1cd594e6464e3f6cc7ac7,sports,0.5,1
polymarket_0xb3c238b42ff5195ade37e8d839ba1d2f1680cbfeb57aa5c3c8ca096eb189ca94,other,0.335,0
polymarket_0x216c9084503f2432c9935aa16796ccf393948b68b3aba994f992a7482a3dd943,other,0.0055,0
polymarket_0x07043f8bc8f40ba7d5dadea162968f5096895f2fd4f2ce1b652f4befa3c389cc,sports,0.5,0
polymarket_0x2ff25915a3e569428d69252f36d5ea087ff813487fcce5f68788abfd36c1ea6f,sports,0.5,0
polymarket_0x011892d762e147bf3b437c7958596b88326e8be6f34f7594af4c4205f395b9d5,other,0.14,1
polymarket_0x251a00ea7cc2db6d971dc4926b65c55b515a30dabbd2cdb57f066900739dcb4d,other,0.0255,0
polymarket_0x6a1feef4b8ffae27bfb6e3978df2d17aec80d631f28e3069c5c5e3722fd22b37,other,0.505,1
polymarket_0x98b6f6cb0664e708df985fe93bda5898930a2be1c1b27349e588b2ac8a188232,other,0.0285,0
polymarket_0x7ce04ac77c6cbbfc1cdf8ed117ceb65eaa8e94129a16cbbb8ce17354d1854e28,sports,0.0005,0
polymarket_0xc3928007aeadf187aed928840c0929a7f9afd45b0a9415545ddc68ff82f506f5,sports,0.5,1
polymarket_0xc20c71bb0984a0c08cd89b1434717af3063c698bcb697ce37a3ee38957734c91,other,0.033,0
polymarket_0xfabc8a4ee33853dd0cc2f8d6112cd93b219a8d41471584a4c7dabe838fe6f347,other,0.0195,0
polymarket_0x7d01f87271a45ab34d220bcee285482b78ca31d38229ee1b1bcff0064ae1f9e4,other,0.018,0
polymarket_0x6bce6f2f55eaf6f8d9c1db2ff1d8ed0cd5b8bd919ed7289bb786be38ab755da8,sports,0.395,0
polymarket_0x1c05f06d422d5cf9d21608c90ee0bd8db03e2234bbcaf9a2cf369772defd97de,sports,0.45,1
polymarket_0xc91014825d06d2b93972a79eda906562df468fdc050dc49142194bc11f2f7557,other,0.0355,0
polymarket_0x30df293396d03eab9739d548a2006d273ceb22a004d55e7b7695665764f7f1a4,sports,0.5,0
polymarket_0xe514a83693f028461e240ee49667a5defadf162f56c60e658384d14de27eb562,other,0.07,0
polymarket_0xad755ed15a3d1676392cb8f85b450dfcfe0267aa44420a512d13e8f7f68b73e9,other,0.0265,0
polymarket_0xe6d047a9a145b0fc4f92cf348d2e7556e8e35bb118c846d97f4e8c1f59a36363,other,0.505,1
polymarket_0x34f683c648017adffb333805529a6d123821df6f06f4b023a91ecf57ab138c8e,other,0.67,1
polymarket_0x6410aa94a647a557872641336571934b938148d29c7e398d3318c40a8c158a6e,other,0.0005,0
polymarket_0xfab2a9ee7499a4d8a33ca6790bbdf1848de2cd2866616f5d749d914cc9b2ba1d,sports,0.225,0
polymarket_0xe242d01b8e1ff74703d6719d7087a34eaafe7e395739434448a9036e03fb8141,crypto,0.0115,0
polymarket_0x3cf134bb91d69a27c599051a8945f07505ad1f4c172cdc9ff38a4e8a07c5abba,sports,0.5,0
polymarket_0x065add7d2b3a4a0353f5781caf321267fd2dae7f49ea86b4d3e5af04dd6f822e,sports,0.26,0
polymarket_0x5c4773c1fb339c68c9d69dc7a3313ce316dadf0db6ab08eb58e01e9a0f916710,other,0.27,0
polymarket_0xec92e039e0fa92460be26300d37df585eb6e0456644d71e6b92b7b73439ec69d,other,0.51,1
polymarket_0x39df848c36b046f8a85003cc0702e3e64bbdc88a5067d71fea75eb9f0edee953,sports,0.525,0
polymarket_0xfe7c6538a7bfc9e596c7a9dada31327b19e106afcebb8dad7b72c46fb6043805,sports,0.5,0
polymarket_0x3549129878dcf9216bf4dc16b921c5643fae018eaed2b090abd55e84b51b94dd,other,0.016,0
polymarket_0x95eba26c144e3ea5a290ff5475ae2c2118f47b56683157ff159ec994a5d89b55,other,0.41,0
polymarket_0xfc6db0f5e154f5a109ebe84b19f528326cb3e5ca874e2fae1fd8a979feb92c60,other,0.165,0
polymarket_0x7ddab316567ea10c111730d5dff621a484130ba020fe74a01a649becc5add737,sports,0.0005,0
polymarket_0x59fcae6c429044dda26272220bc4d9054aa0873488549fc5f7ca1de259459e3e,sports,0.49,0
polymarket_0x46e9d827cf1b8f11b63ccab39556a6f38aab3240848f74a2b9f9cea77f87c5b7,other,0.265,0
polymarket_0x40ab1b8983636c98fa6c998b12ba110f438c875680996314952931f957a2cba8,sports,0.32,0
polymarket_0x9a026990a049a588759bcce8faf12cfcdf54b0aec74520a9710831d51d884c44,other,0.005,0
polymarket_0x406b2d70631076ffce0520de9540b051088fb6afeffa5b334170bc9932684559,sports,0.685,0
polymarket_0xfb93172aa029ba156d3730d81340fcd96c1d8deb1c06824f5de1dd095777c1a7,other,0.815,1
polymarket_0xdb0b2af48bba7d3791dc43dfcffcdf4a4f83973d3c9b062e0fa6c043faf600aa,sports,0.67,1
polymarket_0x38f103cca1e4096f1a27351d659aa5e55934791aedf09ef5ea0d3c3724dfa223,other,0.63,0
polymarket_0x73d77c04a7a1a12e5b40c83bda5899507fc7235b1015d9c6a58023123281d485,sports,0.735,1
polymarket_0x63547d649b138b651922a2348ed2e182c244acf5a236dfd2873122af60b4d719,sports,0.5,1
polymarket_0xf6cf35d13d30632ec4e5a2d4cce7b1fefad3e3771068ed39b6d72620845e9455,other,0.49,0
polymarket_0xc676f91bdeda18df9f6e887b5884b7129ce4535f6a55b9be83009162e62ee88d,sports,0.505,1
polymarket_0xf12cee0eb2916c7d8a7cdccceb2d8bdf399d0b74198b83549513db4a7b17293c,sports,0.23,1
polymarket_0x0fcf0614f43dfdcbaf1c46e43971e95dde148dac7161df3bb430ebf4f2bbe705,other,0.106,0
polymarket_0x560016f34522815f25bf3cb29ac3b521f2464f67f1eb7229b41388d4caf0e839,other,0.0005,0
polymarket_0x79e1d6ed6ae7f24ca55f341a0579ac45c78ddabf010ebc0dfb2896c71af9f325,sports,0.205,1
polymarket_0xfe6742fab48adbd0b4aa0658898e849c64f6dab1143b5e09f2577b7c711fda4a,sports,0.5,0
polymarket_0x4712500b1925e126bda815a55b4a29a32508ef3303385f02f5a5056783fcd3a5,other,0.105,1
polymarket_0xce96709d7baea7749c2f789dd53e8e3048c06433ed14029a2779b7b905c46fa6,other,0.055,0
polymarket_0x2314c6c3071370adef3817b996cc5553f19a9f2dbc6743dfd80f87977beb53cc,other,0.006,0
polymarket_0xc1cdbfb7e153d3a0aa93e8a772028bacc7c4044a958d2072d633edfbe7eda1b1,sports,0.0045,0
polymarket_0xc053be002eef0f3ded044283a161e787c4aac27eaad48ac50c15092bb4c2fd41,sports,0.21,0
polymarket_0xef78dcf8970b1cb0b13950459f2b90b6fd058fa91398f386e2710e8aab2a6a3d,crypto,0.235,0
polymarket_0xae7d433770282e163a952f4c5d01ed877f9bdd9624d9ba14a3cbebdc0d953488,other,0.155,0
polymarket_0xb798c497ba45c73bfc1072b1daa7372d5e96c834b5a6ab0d43347d6ef826bda1,other,0.045,0
polymarket_0x7f777a965c763b2379a1412ee807c4a3e4d8047ff4e74066eb691e95d8f8e292,other,0.001,0
polymarket_0x4ff1503d3bfa20b44c6855a62d993982abe3b00e9dcf91805e583bb7544a6453,sports,0.075,0
polymarket_0x56f0612aea79dde59659fdc8e7a0284bb20a9132354e738c8c6c3fa2ac10e1f2,sports,0.5,1
polymarket_0xf093657d71b6b01655662b93cac1e8a909b006243c4f10ace3e5ec5282e05947,sports,0.105,0
polymarket_0x980cab06f27436390b6f4ae76b2bb3e454263d0d73703b1ecfa5600152688427,other,0.977,1
polymarket_0xfbd1317083da95ffac35bc21f5db2a56738d9667a1044895c969b9a1bd1f1a6c,other,0.0025,0
polymarket_0x6848f12e2139f6f1a1950190b7154776fc0e5878cd55e02883f074a52a6df4f3,sports,0.505,0
polymarket_0x81f4b736ddff70a6fec27f1e3bff4f78359f01c83233bde0929a03a62bf84243,other,0.565,0
polymarket_0xfb41343e0d84d96fbdea78b036c13ee58e88080f3bb1a93b67dfe9d1857b6467,other,0.0005,0
polymarket_0x2082b73bebdbad1eab3cdfa45f2645848e114eefe029b26962432f26029a8022,other,0.05,1
polymarket_0x8a42c9efd1d7088d99b6f4a91cb90e3f30851b46835715e6715c088f98fe2935,other,0.48,0
polymarket_0xff46383a899b29bf5972aa92dfcb180200e1eb0da7eec2298cf34c8c7c8a553c,other,0.157,0
polymarket_0xe8352520059cbbc85509cb18dabd0393117c8e7739728387c2e52d74f026c197,other,0.07,0
polymarket_0x4c0ec08b64f3db67f3d1143682f20c0edeb98358ad99969fc973421336809ed3,other,0.185,0
polymarket_0xdd37ac259a39f5fe50ff5efc1306d46ecc1b45f2aaea06b6f95f44762cfa992e,sports,0.24,1
polymarket_0x7aeb60a65b3a431592bd5118c5f33b450a7f55ed76441c895c4226d57a0c0045,other,0.33,0
polymarket_0xc58bf89135c866fe05190d87ad496fd3c85ac7ef151ed44fcd8221a3cc410f14,sports,0.41,0
polymarket_0x02df15291c4dc3632711f6139bbe256140d2964e8f88394552d4ae58df511a0d,other,0.003,0
polymarket_0x128ea00efcacbd9211838632e01c380650f8ac8d8822d5d4a87ab7e77574429d,sports,0.475,0
polymarket_0x56196782619800b80bf727a85df1ca9f726309b47e877f352068e75b3ed080c3,sports,0.5,1
polymarket_0x048374a28e4ff552bef4c8b783b211f91c7b3b989888d764b327d338402898fd,other,0.225,0
polymarket_0x12eb4cba3d1d1a590d7b8bdd9b78620a24f9c697001f823f8371728e469cc9e1,other,0.0285,0
polymarket_0x647e22f09f136bf10a0b6b815a826debb3ac62ac728d2d71f61a331337803266,other,0.0255,0
polymarket_0xb58c6ae846bfd6db61f835f811f025f6cd4667a4334e7ccd8434dbb4fddea8be,sports,0.44,0
polymarket_0x7c37c5e915d95ef8d3d13adbd748496d428436ba9b78d4f7f6e592ea1870aadc,sports,0.5,1
polymarket_0x5104b8b465c913ae14004baa14ccdccb38e283302b38bc1a0589bda24c64e9aa,sports,0.5,0
polymarket_0x9535196547887513273febd059a9f22727ce478e660aee46bb48f39f58225862,other,0.1,0
